OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
NAVSTAR 54 (USA 177),2004-009A,2025-12-04T10:34:11.811072,2.00560931,0.0108199,54.9938,283.5535,167.4954,192.2151,0,U,28190,999,15903,0.0,-4.2e-07,0.0
SHIYAN-1 (SY-1),2004-012A,2025-12-04T16:09:27.642240,15.27825198,0.000617,97.8951,39.7379,355.3521,4.7659,0,U,28220,999,18133,0.00097333,0.00026446,0.0
AMC-11,2004-017A,2025-12-04T09:46:23.890080,1.0027345,0.0003315,0.0218,318.9976,302.9224,207.0698,0,U,28252,999,7892,0.0,-3.5e-07,0.0
INTELSAT 10-02,2004-022A,2025-12-04T13:43:19.636320,1.00270533,0.0001106,0.0398,80.5364,198.4506,359.4943,0,U,28358,999,7860,0.0,4e-08,0.0
NAVSTAR 55 (USA 178),2004-023A,2025-11-29T05:06:26.940384,2.00571933,0.01558991,54.7262,94.7968,295.66,66.5757,0,U,28361,999,15703,0.0,3.2e-07,0.0
APRIZESAT 2,2004-025A,2025-12-04T10:54:46.589760,14.37922235,0.0106838,98.0817,150.6699,117.7426,243.4647,0,U,28366,999,12365,0.00017026,5.08e-06,0.0
SAUDICOMSAT 1,2004-025D,2025-12-04T12:29:21.431616,14.55262998,0.0031081,98.5774,338.4205,259.5125,100.2569,0,U,28369,999,13581,0.0002329,9.65e-06,0.0
SAUDICOMSAT 2,2004-025E,2025-12-04T12:24:06.439680,14.49801915,0.0056507,98.6664,340.2584,128.4387,232.1897,0,U,28370,999,13189,0.00018952,6.97e-06,0.0
SAUDISAT 2,2004-025F,2025-12-04T13:25:54.673248,14.56512221,0.0024894,98.5414,328.639,171.9288,188.2314,0,U,28371,999,13741,0.00016885,7.05e-06,0.0
APRIZESAT 1,2004-025G,2025-12-04T10:41:48.571584,14.51621519,0.0045288,98.6313,338.8746,28.66,331.7069,0,U,28372,999,13365,0.00019595,7.46e-06,0.0
AURA,2004-026A,2025-12-04T16:59:30.354144,14.60917064,0.0001135,98.3171,288.8977,92.7015,267.4315,0,U,28376,999,13781,0.0005147,2.472e-05,0.0
ANIK F2,2004-027A,2025-12-04T14:02:38.764032,1.00271234,0.0001428,2.782,82.0829,145.9467,305.1731,0,U,28378,999,3931,0.0,-3.7e-07,0.0
COSMOS 2407,2004-028A,2025-12-04T16:05:12.555744,13.76312357,0.0040515,82.9614,218.8668,76.7297,342.4544,0,U,28380,999,7312,0.00011516,1.29e-06,0.0
SHIJIAN-6 01A (SJ-6 01A),2004-035A,2025-12-04T15:11:39.577344,15.1455437,0.0008306,97.6053,0.4831,89.042,271.1763,0,U,28413,999,15798,0.00081656,0.00015021,0.0
SHIJIAN-6 01B (SJ-6 01B),2004-035B,2025-12-04T19:04:52.889376,15.04899696,0.000642,97.6179,354.2108,83.027,277.1686,0,U,28414,999,15757,0.00072902,0.00010269,0.0
COSMOS 2408,2004-037A,2025-12-04T17:19:37.955712,12.45674392,0.0015321,82.4842,87.6964,337.345,22.6953,0,U,28419,999,96369,5.3064e-05,1.7e-07,0.0
COSMOS 2409,2004-037B,2025-12-04T18:53:46.634784,12.45319153,0.0013091,82.4841,90.7989,349.1117,10.9679,0,U,28420,999,96335,5.4715e-06,1.1e-07,0.0
AMC-15,2004-041A,2025-12-04T09:48:08.721792,1.00272011,0.0002623,0.0431,57.4,196.6305,221.4488,0,U,28446,999,7735,0.0,-7.4e-07,0.0
JB-3 3 (ZY 2C),2004-044A,2025-12-04T09:37:01.471008,15.17401301,0.0034657,97.2498,134.6688,180.112,180.0112,0,U,28470,999,15822,0.00054752,0.00011056,0.0
NAVSTAR 56 (USA 180),2004-045A,2025-12-04T09:39:02.075040,2.00568937,0.0170587,55.2447,332.7413,308.8874,83.0394,0,U,28474,999,15452,0.0,-7.2e-07,0.0
SWIFT,2004-047A,2025-12-04T08:57:07.824672,15.49721693,0.0003554,20.5535,227.3103,146.9091,213.1574,0,U,28485,999,15641,0.0012679,0.00074573,0.0
NANOSAT-1,2004-049B,2025-12-04T15:31:44.535072,14.79565848,0.0003856,98.2016,105.9712,181.4999,178.6201,0,U,28493,999,12667,0.00043075,3.171e-05,0.0
COSMOS 2414,2005-002A,2025-12-04T16:09:12.185280,13.87901416,0.00404,82.9499,190.7594,162.3516,197.9062,0,U,28521,999,5683,0.0001034,1.4e-06,0.0
NSS-10,2005-003A,2025-12-04T01:33:47.759040,1.002701,0.00029497,5.9632,72.8211,184.1166,162.1968,0,U,28526,999,5119,0.0,-2.39e-06,0.0
XM-3 (RHYTHM),2005-008A,2025-12-04T12:44:32.764992,0.98954878,0.0001002,0.1521,80.9228,260.4132,76.6625,0,U,28626,999,4066,0.0,-2.56e-06,0.0
INMARSAT 4-F1,2005-009A,2025-12-04T10:35:43.497024,1.00272011,0.0003652,4.9072,42.5537,213.1087,154.8779,0,U,28628,999,7572,0.0,4.4e-07,0.0
IRS-P5 (CARTOSAT-1),2005-017A,2025-12-04T15:00:30.138912,14.90362164,0.0001718,97.5498,5.3988,52.3867,307.7507,0,U,28649,999,11483,0.00042194,4.054e-05,0.0
DIRECTV 8,2005-019A,2025-12-04T09:44:09.105216,1.00271046,0.0003266,0.0176,322.8972,289.5965,207.9778,0,U,28659,999,7512,0.0,1.6e-07,0.0
GALAXY 28 (G-28),2005-022A,2025-12-04T13:18:14.537952,1.00272119,0.0002636,2.7977,81.3766,171.5466,291.5686,0,U,28702,999,5002,0.0,-1.74e-06,0.0
SJ-7,2005-024A,2025-12-04T14:42:08.430048,15.17968326,0.0016798,97.748,358.7512,352.5535,7.5446,0,U,28737,999,11847,0.00095143,0.00019361,0.0
THAICOM 4,2005-028A,2025-12-04T14:17:38.847264,1.00269191,0.0002448,0.0995,87.9557,166.5249,153.1064,0,U,28786,999,5029,0.0,-3.48e-06,0.0
REIMEI (INDEX),2005-031B,2025-12-04T08:06:04.425408,15.08309263,0.0021429,97.9983,88.8081,54.0152,306.3058,0,U,28810,999,10159,0.0010039,0.00015611,0.0
ANIK F1R,2005-036A,2025-12-04T12:55:38.802720,1.00270149,0.0001642,3.8143,79.0057,155.1349,286.1032,0,U,28868,999,4450,0.0,-6.2e-07,0.0
NAVSTAR 57 (USA 183),2005-038A,2025-12-02T16:12:27.400896,2.00548806,0.01328204,55.0411,281.1063,293.4087,250.3584,0,U,28874,999,14789,0.0,-4.3e-07,0.0
SYRACUSE 3A,2005-041B,2025-12-04T12:12:17.385120,1.00699548,6.77e-05,4.1456,78.2583,48.1477,170.3723,0,U,28885,999,7379,0.0,1.21e-06,0.0
BEIJING 1,2005-043A,2025-12-04T18:27:25.874208,14.63354511,0.0014923,98.2651,106.2575,165.5498,194.6133,0,U,28890,999,7221,0.00016789,8.2e-06,0.0
SINAH 1,2005-043D,2025-12-04T16:26:57.181056,14.63948386,0.0014902,98.2601,107.2214,161.1396,199.0361,0,U,28893,999,7206,0.00019552,9.76e-06,0.0
CUBESAT XI-V,2005-043F,2025-12-04T03:33:00.396864,14.71844968,0.00154147,98.2718,125.0809,103.6587,256.6337,0,U,28895,999,7305,0.00066328112,4.105e-05,0.0
INMARSAT 4-F2,2005-044A,2025-12-04T14:24:30.690144,1.0027192,0.0003458,4.841,43.6637,210.8827,178.752,0,U,28899,999,7357,0.0,-2.49e-06,0.0
COSMOS 2416 (RODNIK-S 1),2005-048A,2025-12-04T16:51:10.633824,12.55591554,0.0007397,82.4693,72.0381,237.1181,236.011,0,U,28908,999,91449,0.00023464,4.9e-07,0.0
METEOSAT-9 (MSG-2),2005-049B,2025-12-02T20:50:55.807872,1.00271253,0.00040042,8.9157,56.0648,185.08,189.154,0,U,28912,999,503,0.0,1.39e-06,0.0
EUTELSAT 174A,2005-052A,2025-12-04T12:42:38.678976,1.00271116,0.0006623,3.726,78.9459,174.1312,185.1642,0,U,28924,999,5037,0.0,2.2e-07,0.0
ECHOSTAR 10,2006-003A,2025-12-04T09:46:38.864928,1.00270712,0.0002115,0.0292,24.3281,188.4024,257.2473,0,U,28935,999,7251,0.0,-4e-07,0.0
SPAINSAT,2006-007A,2025-12-03T21:08:42.416736,1.00264283,0.000573,0.0625,106.0227,141.8766,112.0634,0,U,28945,999,7226,0.0,-2.01e-06,0.0
JCSAT-5A,2006-010A,2025-12-04T14:21:16.000704,1.00271302,4.318e-05,0.6043,86.7878,117.8929,216.3875,0,U,29045,999,7181,0.0,-3.13e-06,0.0
ASTRA 1KR,2006-012A,2025-12-04T13:49:04.086336,1.00269125,0.0006197,0.0297,28.8553,218.4397,52.8192,0,U,29055,999,4374,0.0,1.34e-06,0.0
EROS B,2006-014A,2025-12-04T18:20:38.536224,15.65226036,0.0002064,97.3494,94.9764,242.6476,117.4573,0,U,29079,999,8955,0.0022255,0.00225771,0.0
RESURS-DK 1,2006-021A,2025-12-04T16:39:05.537376,15.12089965,0.00078,69.9333,122.6288,264.441,95.5866,0,U,29228,999,7316,0.00035997,6.111e-05,0.0
GALAXY 16 (G-16),2006-023A,2025-12-04T09:49:53.556096,1.00271171,0.0002953,0.0259,211.8761,44.3815,225.6909,0,U,29236,999,7102,0.0,-1.12e-06,0.0
ARIRANG-2 (KOMPSAT-2),2006-031A,2025-12-04T17:32:33.008640,14.64482859,0.0013913,97.8264,167.5943,335.6752,154.8625,0,U,29268,999,3301,0.00015459,7.75e-06,0.0
EUTELSAT HOTBIRD 13B,2006-032A,2025-12-04T13:53:03.702048,1.00272051,0.0003779,1.1581,84.4309,166.3764,64.1946,0,U,29270,999,4535,0.0,1.7e-06,0.0
JCSAT-3A,2006-033A,2025-12-04T14:20:08.606976,1.00270627,0.0002495,0.0216,45.0595,213.4917,158.1672,0,U,29272,999,4578,0.0,-3.3e-06,0.0
SYRACUSE 3B,2006-033B,2025-12-04T05:10:49.325088,1.00270583,0.0004529,2.3984,82.5296,173.2703,258.5149,0,U,29273,999,7072,0.0,3.6e-07,0.0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2025-12-04T14:15:54.013824,1.00269425,0.0002112,1.2796,85.6502,195.7125,119.3363,0,U,29349,999,3936,0.0,-3.44e-06,0.0
HINODE (SOLAR-B),2006-041A,2025-12-04T17:11:38.863392,14.68282031,0.0017481,98.0653,352.6752,180.9145,179.2031,0,U,29479,999,2633,0.00026666,1.492e-05,0.0
NAVSTAR 58 (USA 190),2006-042A,2025-12-04T13:13:00.041088,2.00554363,0.0107357,54.6929,159.0658,51.7626,309.8697,0,U,29486,999,14049,0.0,8.8e-07,0.0
DIRECTV 9S,2006-043A,2025-12-04T13:14:44.871936,1.00270512,0.0003237,1.9176,83.2962,170.3541,277.4541,0,U,29494,999,4943,0.0,-9.9e-07,0.0
OPTUS D1,2006-043B,2025-12-04T12:44:10.300992,1.00270982,0.0004151,2.5322,82.0897,172.6952,161.8588,0,U,29495,999,7016,0.0,-1.7e-06,0.0
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2025-12-04T17:30:13.109760,15.14114578,0.0004764,97.6627,13.4206,90.4486,269.7291,0,U,29505,999,4281,0.00086775,0.00015762,0.0
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2025-12-04T18:03:20.105856,15.00486832,0.0014771,97.6873,4.4305,2.8944,357.2363,0,U,29506,999,4157,0.00030518,3.792e-05,0.0
DMSP 5D-3 F17 (USA 191),2006-050A,2025-12-04T15:19:15.690720,14.14914215,0.0009182,98.7393,344.1961,250.1146,109.9038,0,U,29522,999,98490,0.00019547,3.34e-06,0.0
BADR-4,2006-051A,2025-12-04T12:08:17.765952,1.00273696,0.0008161,1.5013,83.2391,198.3533,0.3167,0,U,29526,999,4931,0.0,1.59e-06,0.0
NAVSTAR 59 (USA 192),2006-052A,2025-12-03T23:20:07.183104,2.00572838,0.0087566,54.9725,221.7462,87.3484,273.7439,0,U,29601,999,13949,0.0,6.3e-07,0.0
WILDBLUE-1,2006-054A,2025-12-04T13:28:38.889408,1.00271479,0.0001836,2.2999,82.9869,181.6163,259.9999,0,U,29643,999,5184,0.0,-3.6e-07,0.0
LAPAN-TUBSAT,2007-001A,2025-12-04T18:22:22.651680,14.85652056,0.0013617,98.1252,328.7584,97.7615,262.5146,0,U,29709,999,2228,0.00015249,1.266e-05,0.0
THEMIS A,2007-004A,2025-12-04T10:12:03.708288,0.87835393,0.8442299,4.9983,137.3922,149.4952,316.6474,0,U,30580,999,3956,0.0037507,-3.08e-06,0.0
SKYNET 5A,2007-007B,2025-12-04T03:04:51.592224,1.00268976,0.0004237,4.8046,76.1119,190.1972,308.2924,0,U,30794,999,6874,0.0,-2.57e-06,0.0
THEMIS D,2007-004D,2025-12-04T08:14:55.152960,0.87836192,0.8391958,5.1845,88.8363,201.2966,279.6108,0,U,30797,999,3936,0.0,-3.54e-06,0.0
THEMIS E,2007-004E,2025-12-04T14:20:08.606976,0.87837692,0.8395017,2.487,105.4588,185.52,13.5841,0,U,30798,999,6420,0.0,-3.27e-06,0.0
ANIK F3,2007-009A,2025-12-04T14:02:38.764032,1.00269675,0.0002948,0.6936,86.2566,163.0531,276.3038,0,U,31102,999,4461,0.0,1.3e-07,0.0
HAIYANG-1B,2007-010A,2025-12-04T13:16:37.797600,14.30960867,0.0014555,98.3307,323.1699,60.6668,299.5967,0,U,31113,999,97279,0.00011265,2.55e-06,0.0
SAUDISAT 3,2007-012B,2025-12-04T10:08:04.108128,14.7124302,0.0015777,98.1216,284.0078,124.0678,236.2029,0,U,31118,999,99911,0.00013849,8.05e-06,0.0
SAUDICOMSAT 7,2007-012C,2025-12-04T10:46:50.714976,14.6575257,0.0057349,98.3531,303.933,86.8111,273.9651,0,U,31119,999,99390,0.00029954,1.619e-05,0.0
SAUDICOMSAT 6,2007-012E,2025-12-04T15:20:02.878944,14.62232983,0.0071414,98.3836,297.8917,211.7679,147.9204,0,U,31121,999,99174,0.00024812,1.243e-05,0.0
SAUDICOMSAT 5,2007-012H,2025-12-04T10:04:00.124032,14.67773838,0.0048249,98.3245,304.6893,19.9842,340.3237,0,U,31124,999,99501,0.00035299,1.995e-05,0.0
SAUDICOMSAT 3,2007-012J,2025-12-03T21:30:14.458752,14.70252067,0.00384928,98.29,304.7336,310.9946,48.7932,0,U,31125,999,99612,0.00036528053,2.174e-05,0.0
SAUDICOMSAT 4,2007-012L,2025-12-04T08:19:54.788160,14.64164054,0.0064435,98.3731,302.2926,146.182,214.3517,0,U,31127,999,99286,0.00025987,1.356e-05,0.0
ASTRA 1L,2007-016A,2025-12-04T13:49:11.572896,1.00270613,0.0003893,0.8179,82.7554,177.301,40.2739,0,U,31306,999,4303,0.0,1.35e-06,0.0
GALAXY 17 (G-17),2007-016B,2025-12-04T13:19:21.929952,1.00270292,0.0006117,2.478,82.3782,157.9017,308.189,0,U,31307,999,6785,0.0,-1.93e-06,0.0
YAOGAN-2,2007-019A,2025-12-04T13:41:43.779840,14.82364005,0.0020869,98.2832,187.4686,181.5996,178.5153,0,U,31490,999,99877,0.00020916,1.622e-05,0.0
GLOBALSTAR M069,2007-020C,2025-12-04T16:35:01.960224,12.23464165,0.0002599,52.0035,82.6227,112.5504,36.0354,0,U,31573,999,85499,-7.1537e-05,-1e-06,0.0
GLOBALSTAR M072,2007-020D,2025-12-04T13:28:35.802336,11.91653852,0.0001053,51.9935,258.3925,337.2711,194.1528,0,U,31574,999,85177,0.00041497,-5.4e-07,0.0
COSMO-SKYMED 1,2007-023A,2025-12-04T18:14:52.213056,14.95675823,0.000131,97.8837,164.1078,79.8247,280.3121,0,U,31598,999,71,0.00069767,7.706e-05,0.0
TERRASAR-X,2007-026A,2025-12-04T14:48:18.109728,15.19148632,0.0001896,97.4444,344.116,81.1065,279.0384,0,U,31698,999,2368,0.00014931,3.069e-05,0.0
COSMOS 2428,2007-029A,2025-12-04T14:19:06.988224,14.12887382,0.0003208,70.9372,42.977,35.5976,324.5359,0,U,31792,999,95066,6.7967e-05,7.9e-07,0.0
ZHONGXING-6B,2007-031A,2025-12-02T03:54:44.266176,0.99056477,0.0009747,1.9264,81.485,213.098,279.903,0,U,31800,999,6749,0.0,3.7e-07,0.0
DIRECTV 10,2007-032A,2025-12-04T13:14:14.921376,1.00273825,3.87e-05,0.0007,238.2855,340.2831,310.8251,0,U,31862,999,4364,0.0,-8.9e-07,0.0
WORLDVIEW-1 (WV-1),2007-041A,2025-12-04T13:55:05.341152,15.24480866,7.6e-05,97.3841,96.1774,96.507,263.6254,0,U,32060,999,1323,0.00070212,0.00017205,0.0
INTELSAT 11 (IS-11),2007-044B,2025-12-04T13:15:29.800800,0.99047143,0.0009295,3.0574,81.0671,161.8583,291.3189,0,U,32253,999,6652,0.0,2.5e-07,0.0
WGS F1 (USA 195),2007-046A,2025-12-04T10:05:59.514144,1.00274269,0.0002046,0.155,88.1496,193.8227,260.5418,0,U,32258,999,5038,0.0,-2.52e-06,0.0
NAVSTAR 60 (USA 196),2007-047A,2025-12-02T18:46:05.230272,2.00564824,0.01643753,53.9483,88.1698,85.1293,276.722,0,U,32260,999,13287,0.0,-1.7e-07,0.0
GLOBALSTAR M066,2007-048C,2025-12-04T12:55:06.604896,12.30381599,0.0005328,51.9591,256.6934,3.8827,167.051,0,U,32265,999,83626,9.2785e-05,-8.4e-07,0.0
COSMOS 2433 [GLONASS-M],2007-052A,2025-12-03T16:54:04.921632,2.13103907,0.00055343,65.6881,322.5094,252.6226,107.3209,0,U,32275,999,14089,0.0,-4.1e-07,0.0
COSMOS 2432 [GLONASS-M],2007-052B,2025-12-04T17:08:15.006048,2.13103047,0.0011258,65.7035,322.5994,311.684,47.4656,0,U,32276,999,14093,0.0,-4.6e-07,0.0
SAR-LUPE 3,2007-053A,2025-12-04T17:45:01.188576,15.87286961,0.0005053,98.1501,154.1118,79.3239,280.8599,0,U,32283,999,998,0.00096669,0.00258841,0.0
YAOGAN-3,2007-055A,2025-12-04T18:09:56.181600,14.89797943,0.0001525,97.837,5.4545,79.0492,281.0897,0,U,32289,999,97690,0.00062156,5.911e-05,0.0
SKYNET 5B,2007-056B,2025-12-04T12:08:02.791104,1.00273122,0.0003762,4.7558,75.8406,173.7211,31.1036,0,U,32294,999,6624,0.0,1.52e-06,0.0
ASTRA 4A,2007-057A,2025-12-04T13:44:49.493184,1.00271887,0.0002788,0.0337,48.6486,201.3392,34.6752,0,U,32299,999,4969,0.0,4.7e-07,0.0
COSMO-SKYMED 2,2007-059A,2025-12-04T19:09:34.151616,14.82151526,0.0001565,97.8806,160.2415,87.948,272.1913,0,U,32376,999,97320,0.00017129,1.312e-05,0.0
RADARSAT-2,2007-061A,2025-12-04T17:29:22.003296,14.29984287,0.0001076,98.5799,343.4353,90.3652,269.7654,0,U,32382,999,93816,8.3277e-05,1.71e-06,0.0
NAVSTAR 61 (USA 199),2007-062A,2025-12-02T20:24:02.738880,2.00576658,0.00322118,55.191,282.0427,162.849,16.9412,0,U,32384,999,13157,0.0,-4.3e-07,0.0
HORIZONS-2,2007-063B,2025-12-04T13:22:29.131104,1.00271685,0.0005031,2.0989,83.0494,182.0483,295.3707,0,U,32388,999,6586,0.0,-2.4e-06,0.0
COSMOS 2434 [GLONASS-M],2007-065A,2025-12-01T06:30:38.524608,2.13101181,0.00043375,64.3147,198.5905,70.7489,113.3938,0,U,32393,999,13955,0.0,1.02e-06,0.0
COSMOS 2436 [GLONASS-M],2007-065C,2025-12-01T01:03:25.836192,2.13099978,0.00177119,64.3233,198.6683,8.6583,134.2889,0,U,32395,999,13950,0.0,1e-06,0.0
THURAYA-3,2008-001A,2025-12-04T14:11:46.908096,1.00272333,0.0002763,5.6605,35.3924,217.0981,132.6133,0,U,32404,999,6553,0.0,-2.92e-06,0.0
THOR 5,2008-006A,2025-12-04T13:43:12.148032,1.00271203,0.000281,0.0156,50.7895,212.7617,15.1372,0,U,32487,999,6536,0.0,5e-08,0.0
AMC-14,2008-011A,2025-12-04T05:57:21.818880,1.00284241,0.0039906,23.7702,22.8713,350.5971,179.9836,0,U,32708,999,6621,0.0,1.06e-06,0.0
NAVSTAR 62 (USA 201),2008-012A,2025-12-04T04:45:15.966144,2.00565138,0.0202113,54.4758,157.7139,244.8547,113.0665,0,U,32711,999,12984,0.0,9.2e-07,0.0
DIRECTV 11,2008-013A,2025-12-04T09:49:46.066080,1.00271822,2.82e-05,0.0106,92.3257,156.2768,233.1284,0,U,32729,999,4364,0.0,-1.11e-06,0.0
ICO G1,2008-016A,2025-12-04T13:17:07.145088,1.00275187,0.000262,5.4993,36.5953,207.0085,296.446,0,U,32763,999,6459,0.0,-1.62e-06,0.0
VINASAT-1,2008-018A,2025-12-04T14:21:16.000704,1.00271799,0.00022609,0.0128,316.757,309.3201,154.8575,0,U,32767,999,6463,0.0,-3.14e-06,0.0
STAR ONE C2,2008-018B,2025-12-04T13:24:58.893408,1.00269774,0.0003197,0.7429,84.0518,188.7919,297.0394,0,U,32768,999,6470,0.0,-2.62e-06,0.0
CARTOSAT-2A,2008-021A,2025-12-04T18:06:47.310336,14.7891425,0.0012401,97.7942,28.8274,29.6842,330.5071,0,U,32783,999,95006,0.00024182,1.735e-05,0.0
CUTE-1.7+APD II (CO-65),2008-021C,2025-12-04T17:41:30.264576,15.06889415,0.0008829,97.8077,311.7128,341.0644,19.0254,0,U,32785,999,95588,0.00092729,0.00013807,0.0
CANX-2,2008-021H,2025-12-04T15:34:29.894304,15.03649931,0.0010428,97.843,310.1809,354.1975,5.9128,0,U,32790,999,95555,0.00077258,0.00010533,0.0
SEEDS II (CO-66),2008-021J,2025-12-04T12:07:12.112320,15.24823517,0.0001082,97.7432,323.3701,302.4577,57.6555,0,U,32791,999,95754,0.0015356,0.00038205,0.0
AMOS-3,2008-022A,2025-12-04T05:08:49.515072,1.00269237,0.0004075,0.0132,26.9581,201.362,278.0652,0,U,32794,999,8038,0.0,-2e-07,0.0
GALAXY 18 (G-18),2008-024A,2025-12-04T14:02:38.764032,1.00268646,0.000325,0.0161,1.1901,253.0124,267.1148,0,U,32951,999,4390,0.0,4e-07,0.0
YUBILEINY (RS-30),2008-025A,2025-12-04T17:50:13.495200,12.43171729,0.0019227,82.5011,116.3962,18.4408,341.7365,0,U,32953,999,79553,-1.1017e-05,8e-08,0.0
COSMOS 2437,2008-025B,2025-12-04T19:13:28.069248,12.42754612,0.0020766,82.4993,118.32,35.6735,78.3877,0,U,32954,999,79522,1.7361e-05,1.2e-07,0.0
COSMOS 2438,2008-025C,2025-12-04T18:57:09.008640,12.43364431,0.0021117,82.4996,113.8234,11.1805,348.974,0,U,32955,999,79567,0.00013569,2.9e-07,0.0
COSMOS 2439,2008-025D,2025-12-04T19:11:06.908064,12.43065937,0.0020899,82.5043,118.6401,21.6008,338.5949,0,U,32956,999,79556,5.1858e-05,1.7e-07,0.0
FENGYUN 3A,2008-026A,2025-12-04T13:54:38.160576,14.19510525,0.0008295,98.6684,278.2786,335.6429,24.4354,0,U,32958,999,90779,0.00013514,2.42e-06,0.0
ZHONGXING-9,2008-028A,2025-12-04T17:35:27.400128,1.00268268,0.0009568,0.2722,88.8992,179.6512,161.4939,0,U,33051,999,6408,0.0,-2.34e-06,0.0
FGRST (GLAST),2008-029A,2025-12-04T16:13:12.507744,15.22510578,0.000832,25.581,113.7385,189.4267,170.6116,0,U,33053,999,96614,0.00024723,6.236e-05,0.0
SKYNET 5C,2008-030A,2025-12-04T10:13:06.331872,1.00270921,0.0004236,3.2892,79.3536,181.2215,308.3778,0,U,33055,999,6400,0.0,-1.27e-06,0.0
TURKSAT 3A,2008-030B,2025-12-04T13:55:33.464352,1.00270751,0.0003173,0.0668,85.6405,161.4564,77.4212,0,U,33056,999,5040,0.0,1.61e-06,0.0
INTELSAT 25 (IS-25),2008-034A,2025-12-04T11:51:49.343904,1.0027113,0.0005398,2.205,82.7411,178.5676,318.723,0,U,33153,999,6374,0.0,-2.1e-06,0.0
ECHOSTAR 11,2008-035A,2025-12-04T13:12:15.112224,1.00271131,0.0002592,0.5004,86.4787,149.5072,285.7008,0,U,33207,999,4926,0.0,-4.2e-07,0.0
SUPERBIRD-C2,2008-038A,2025-12-04T14:22:23.391840,1.00271306,0.000424,1.8583,83.7525,119.3949,222.1189,0,U,33274,999,10377,0.0,-2.93e-06,0.0
AMC-21,2008-038B,2025-12-04T13:07:53.029920,1.00270709,0.0003613,2.4443,82.678,177.0054,246.0058,0,U,33275,999,6354,0.0,4.9e-07,0.0
INMARSAT 4-F3,2008-039A,2025-12-04T13:15:37.289088,1.0027246,0.0002932,4.1289,30.7735,229.3549,274.4081,0,U,33278,999,4459,0.0,-1.29e-06,0.0
HUANJING 1A (HJ-1A),2008-041A,2025-12-04T17:40:26.802912,14.83354932,0.0020609,97.653,327.3696,59.3492,300.9751,0,U,33320,999,92957,0.00042685,3.461e-05,0.0
HUANJING 1B (HJ-1B),2008-041B,2025-12-04T18:13:34.358016,14.82789219,0.0038222,97.6391,331.1095,101.0469,259.5047,0,U,33321,999,92959,0.00031985,2.568e-05,0.0
GEOEYE 1,2008-042A,2025-12-04T15:56:12.064128,14.64795668,0.0002931,98.1262,50.0453,312.0815,48.0138,0,U,33331,999,92167,0.00024057,1.236e-05,0.0
NIMIQ 4,2008-044A,2025-12-04T13:20:14.347104,1.00270505,0.0001803,0.0197,305.2722,309.9186,296.502,0,U,33373,999,6303,0.0,-2.06e-06,0.0
GALAXY 19 (G-19),2008-045A,2025-12-04T13:15:52.264800,1.00270748,0.0003382,0.015,20.2783,242.9644,272.3552,0,U,33376,999,6295,0.0,-1.25e-06,0.0
THEOS,2008-049A,2025-12-04T18:58:07.746816,14.20093845,0.00011,98.5879,37.1142,100.2109,259.9191,0,U,33396,999,89037,9.4553e-05,1.59e-06,0.0
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2025-12-04T19:08:50.233632,15.14586026,0.0011076,97.8622,0.4724,327.6088,32.4462,0,U,33408,999,93351,0.00072637,0.00013368,0.0
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2025-12-04T17:52:26.506272,15.0332134,0.0019279,97.8676,350.4247,341.3314,18.7201,0,U,33409,999,93352,0.00023397,3.122e-05,0.0
COSMO-SKYMED 3,2008-054A,2025-12-04T18:12:06.753600,15.05235671,0.0015568,97.846,189.0161,200.7258,159.3339,0,U,33412,999,92767,0.00068411,9.737e-05,0.0
SHIYAN-3 (SY-3),2008-056A,2025-12-04T15:30:49.245120,14.30718429,0.0013344,98.626,1.9129,350.8656,9.2282,0,U,33433,999,89098,0.00013844,3.18e-06,0.0
CHUANGXIN 1-02 (CX-1-02),2008-056B,2025-12-04T19:10:01.544736,14.30100197,0.001412,98.6334,1.8225,355.7775,4.3286,0,U,33434,999,89083,0.0001012,2.18e-06,0.0
ASTRA 1M,2008-057A,2025-12-04T13:49:04.086336,1.00269123,0.0003375,0.0608,73.7217,144.1786,82.2355,0,U,33436,999,4378,0.0,1.34e-06,0.0
YAOGAN-4,2008-061A,2025-12-04T16:59:04.308864,14.82643182,0.0014289,97.9172,268.8863,350.1762,9.917,0,U,33446,999,91684,0.00041256,3.277e-05,0.0
EUTELSAT HOTBIRD 13C,2008-065A,2025-12-04T11:49:12.095904,1.00048559,0.0001336,2.4489,81.5073,193.4849,295.0314,0,U,33459,999,4539,0.0,-2.59e-06,0.0
GOSAT (IBUKI),2009-002A,2025-12-04T13:07:41.435040,14.67546506,9.34e-05,98.077,87.2643,82.6691,277.462,0,U,33492,999,90291,0.00032095,1.773e-05,0.0
